key,window,t0,t1,station,network,code,band,rate,km,fetched,file,measured,n_locations,n_channels,rates_hz,covered_any_s,covered_3c_s,coverage_fraction_3c,gap_count,gap_s,covered,ref_P_window,ref_S_window,ref_P_covered,ref_S_covered,ref_P_covered_rm,ref_S_covered_rm,manual_ok_P,manual_ok_S,unknown_ok_P,unknown_ok_S,automatic_rejected_P,automatic_rejected_S,unknown_rejected_P,unknown_rejected_S,other_P,other_S
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,CZ.NKC,CZ,NKC,HH,100.0,0.7816126227441975,True,CZ.NKC__HH__20180510T184500__20180510T214500.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,54,65,54,65,54,65,54,66,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,WB.KOPD,WB,KOPD,EH,250.0,4.455009494458678,False,WB.KOPD__EH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,WB.HRED,WB,HRED,EH,250.0,8.660850663615642,False,WB.HRED__EH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,WB.SNED,WB,SNED,EH,250.0,8.683632460451808,False,WB.SNED__EH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,WB.PLED,WB,PLED,EH,250.0,8.707181716679601,False,WB.PLED__EH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,WB.LOUD,WB,LOUD,EH,250.0,9.784312069777007,False,WB.LOUD__EH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,WB.HOPD,WB,HOPD,EH,250.0,13.24814166167878,False,WB.HOPD__EH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,WB.BUBD,WB,BUBD,EH,250.0,16.394630174141707,False,WB.BUBD__EH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,WB.POLD,WB,POLD,EH,250.0,17.928168445063935,False,WB.POLD__EH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,BW.LAEN,BW,LAEN,EH,200.0,19.842102254154483,True,BW.LAEN__EH__20180510T184500__20180510T214500.mseed,True,1.0,3.0,200,10800.0,10800.0,1.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,BW.VIEL,BW,VIEL,EH,200.0,25.433954074340424,True,BW.VIEL__EH__20180510T184500__20180510T214500.mseed,True,1.0,3.0,200,10800.0,10800.0,1.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,BW.MROB,BW,MROB,EH,200.0,26.037286696177784,True,BW.MROB__EH__20180510T184500__20180510T214500.mseed,True,1.0,3.0,200,10800.0,10800.0,1.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,BW.MKON,BW,MKON,EH,200.0,29.03868764967072,True,BW.MKON__EH__20180510T184500__20180510T214500.mseed,True,1.0,3.0,200,10800.0,10800.0,1.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,BW.MGBB,BW,MGBB,EH,200.0,34.192729733280345,True,BW.MGBB__EH__20180510T184500__20180510T214500.mseed,True,1.0,3.0,200,10800.0,10800.0,1.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,TH.PLN,TH,PLN,HH,100.0,34.2692837045029,False,TH.PLN__HH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,BW.MANZ,BW,MANZ,HH,200.0,37.28265882698141,False,BW.MANZ__HH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,BW.MSBB,BW,MSBB,EH,200.0,41.16579755844462,False,BW.MSBB__EH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,BW.MZEK,BW,MZEK,EH,200.0,47.28806561136488,False,BW.MZEK__EH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,TH.MOB2,TH,MOB2,HH,100.0,51.50968833048571,False,TH.MOB2__HH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,TH.GRZ1,TH,GRZ1,HH,100.0,52.70941272210004,False,TH.GRZ1__HH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,BW.ROTZ,BW,ROTZ,HH,200.0,55.396497125387825,False,BW.ROTZ__HH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,TH.GEIDO,TH,GEIDO,HH,100.0,57.84465668623551,False,TH.GEIDO__HH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,Z3.A071A,Z3,A071A,HH,100.0,58.00340413712645,False,Z3.A071A__HH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,TH.ZEU,TH,ZEU,HH,100.0,58.42390589054731,False,TH.ZEU__HH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
west_bohemia_2018,0,2018-05-10T18:45:00+00:00,2018-05-10T21:45:00+00:00,Z3.A073A,Z3,A073A,HH,100.0,62.29184076334601,False,Z3.A073A__HH__20180510T184500__20180510T214500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
